id	title	description	price	condition	link	image_link	availability	brand	mpn	adult 	product_weight	shipping_weight
1001002301	DiaGal Planscheibe 6"x1/2", grit 80 	Galvanisch gebundene Planscheibe mit 1/2'' Bohrung (1,27cm) Durchmesser 15cm, Korn 80 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-80 	https://shop.aquarus.net/media/images/org/10010023010.jpg 	in_stock	Aquarus	1001002301 	no	0.2000 kg	0.2000 kg
1001002302	DiaGal Planscheibe 6"x1/2", grit 120 	Galvanisch gebundene Planscheibe mit 1/2'' Bohrung (1,27cm) Durchmesser 15cm, Korn 120 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-120 	https://shop.aquarus.net/media/images/org/10010023020.jpg 	in_stock	Aquarus	1001002302 	no	0.2000 kg	0.2000 kg
1001002303	DiaGal Planscheibe 6"x1/2", grit 220 	Galvanisch gebundene Planscheibe mit 1/2'' Bohrung (1,27cm) Durchmesser 15cm, Korn 220 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-220 	https://shop.aquarus.net/media/images/org/1001002303.jpg 	in_stock	Aquarus	1001002303 	no	0.1800 kg	0.1800 kg
1001002304	DiaGal Planscheibe 6"x1/2", grit 360 	Galvanisch gebundene Planscheibe mit 1/2' Bohrung (1,27cm) Durchmesser 15cm, Korn 360 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-360 	https://shop.aquarus.net/media/images/org/1001002304-002.jpg 	in_stock	Aquarus	1001002304 	no	0.2000 kg	0.2000 kg
1001002305	DiaGal Planscheibe 6"x1/2", grit 600 	Galvanisch gebundene Planscheibe mit 1/2' Bohrung (1,27cm) Durchmesser 15cm, Korn 600 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-600 	https://shop.aquarus.net/media/images/org/10010023050.jpg 	in_stock	Aquarus	1001002305 	no	0.1800 kg	0.1800 kg
1001002306	DiaGal Planscheibe 6"x1/2", grit 1200 	Galvanisch gebundene Planscheibe mit 1/2' Bohrung (1,27cm) Durchmesser 15cm, Korn 1200 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-1200 	https://shop.aquarus.net/media/images/org/10010023060.jpg 	in_stock	Aquarus	1001002306 	no	0.2000 kg	0.2000 kg
1001002307	DiaGal Planscheibe 6"x1/2", grit 3000 	Galvanisch gebundene Planscheibe mit 1/2' Bohrung (1,27cm) Durchmesser 15cm, Korn 3000 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-x1-2-zoll/diagal-planscheibe-6x1-2-grit-3000 	https://shop.aquarus.net/media/images/org/10010023070.jpg 	in_stock	Aquarus	1001002307 	no	0.1800 kg	0.1800 kg
1001002308	DiaGal Planscheibe 6", grit 80 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 80 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-80 	https://shop.aquarus.net/media/images/org/1001002308.jpg 	in_stock	Aquarus	1001002308 	no	0.1800 kg	0.1800 kg
1001002309	DiaGal Planscheibe 6", grit 120 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 120 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-120 	https://shop.aquarus.net/media/images/org/10010023090.jpg 	in_stock	Aquarus	1001002309 	no	0.1800 kg	0.1800 kg
1001002310	DiaGal Planscheibe 6", grit 220 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 220 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-220 	https://shop.aquarus.net/media/images/org/1001002310.jpg 	in_stock	Aquarus	1001002310 	no	0.1800 kg	0.1800 kg
1001002311	DiaGal Planscheibe 6", grit 360 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 360 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-360 	https://shop.aquarus.net/media/images/org/1001002311.jpg 	in_stock	Aquarus	1001002311 	no	0.1800 kg	0.1800 kg
1001002312	DiaGal Planscheibe 6", grit 600 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 600 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-600 	https://shop.aquarus.net/media/images/org/1001002312.jpg 	in_stock	Aquarus	1001002312 	no	0.1800 kg	0.1800 kg
1001002313	DiaGal Planscheibe 6",                          grit 1200 	Galvanisch gebundene Planscheibe Durchmesser 15cm, Korn 1200 	19.9000011 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-6-zoll-15cm/diagal-planscheibe-6-grit-1200 	https://shop.aquarus.net/media/images/org/1001002313.jpg 	in_stock	Aquarus	1001002313 	no	0.1800 kg	0.1800 kg
1001002336	DiaGal Poly Wheel Tex 220 Grit 6"x1"x1,5" 	Diamant Schleifrad galvanisch gebunden mit Textur, sehr abrasiv und ermöglicht zügiges Schleifen alle Minerlien bis Härte 9 und Natursteine, Durchmesser 15cm, Bohrung 2,54cm, passend zur AQUILA6 und Genie Schleifmaschine, nur für den Nasseinsatz 	138.9999968 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-schleifraeder/diagal-6-zoll/diagal-poly-wheel-tex-220-grit-6x1x1-5 	https://shop.aquarus.net/media/images/org/1001002026-004.jpg 	in_stock	Aquarus	1001002336 	no	1.5000 kg	1.5000 kg
1001002341	DiaGal Poly Wheel  Flat 80 Grit, 6", Breite 6cm 	Galvanisch belegtes Diamant Schleifrad, Durchmesser 15cm, Breite 6cm, Bohrung 2,54cm, passend zur AQUILA6 und Genie Schleifmaschine, nur für den Nasseinsatz 	148.9999952 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-schleifraeder/diagal-6-zoll/diagal-poly-wheel-flat-80-grit-6-breite-6cm 	https://shop.aquarus.net/media/images/org/1001002341-003.jpg 	in_stock	Aquarus	1001002341 	no	1.4000 kg	1.4000 kg
1001002345	DiaGal Hohllochbohrer 3,0x45mm, 5Stk. 	Diamant Hohllochbohrer für Nass- und Trocken EinsatzDiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren.  	18.8999965 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-hohllochbohrer-3-0x45mm-5stk 	https://shop.aquarus.net/media/images/org/1001002345.jpg 	in_stock	Aquarus	1001002345 	no	0.0400 kg	0.0400 kg
1001002346	DiaGal Hohllochbohrer 3,5x45mm, 5Stk. 	Diamant Hohllochbohrer für Nass- und Trocken EinsatzDiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	19.4999945 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-hohllochbohrer-3-5x45mm-5stk 	https://shop.aquarus.net/media/images/org/1001002346.jpg 	in_stock	Aquarus	1001002346 	no	0.0400 kg	0.0400 kg
1001002347	DiaGal Hohllochbohrer 4,0x45mm, 5Stk. 	Diamant Hohllochbohrer für Nass- und Trocken EinsatzDiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	21.5000037 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-hohllochbohrer-4-0x45mm-5stk 	https://shop.aquarus.net/media/images/org/1001002347.jpg 	in_stock	Aquarus	1001002347 	no	0.0400 kg	0.0400 kg
1001002361	DiaSin H-Bohrer AQUADrillJack 5mm S8 	Gesinteter Hohllochbohrer, 5mm Durchmesser, Schaft 8mm, Max. Bohrtiefe ca.3cm, Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	12.499998 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-5mm-s8 	https://shop.aquarus.net/media/images/org/1001002361.jpg 	in_stock	Aquarus	1001002361 	no	0.0140 kg	0.0140 kg
1001002362	DiaSin H-Bohrer AQUADrillJack 6mm S8 	Gesinteter Hohllochbohrer, 6mm Durchmesser, Schaft 8mm, Max. Bohrtiefe ca.3cm, Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	14.0000049 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-6mm-s8 	https://shop.aquarus.net/media/images/org/1001002362.jpg 	in_stock	Aquarus	1001002362 	no	0.0140 kg	0.0140 kg
1001002363	DiaSin H-Bohrer AQUADrillJack 8mm S8 	Gesinteter Hohllochbohrer, 8mm Durchmesser, Schaft 8mm,Max. Bohrtiefe ca.3cm,  Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	14.9999976 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-8mm-s8 	https://shop.aquarus.net/media/images/org/1001002363.jpg 	in_stock	Aquarus	1001002363 	no	0.0140 kg	0.0140 kg
1001002364	DiaSin H-Bohrer AQUADrillJack 10mm S8 	Gesinteter Hohllochbohrer, 10mm Durchmesser, Schaft 8mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	16.0000022 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-10mm-s8 	https://shop.aquarus.net/media/images/org/1001002364.jpg 	in_stock	Aquarus	1001002364 	no	0.0160 kg	0.0160 kg
1001002365	DiaSin H-Bohrer AQUADrillJack 15mm S8 	Gesinteter Hohllochbohrer, 15mm Durchmesser, Schaft 8mm, Max. Bohrtiefe ca.3cm, Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	16.9999949 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-15mm-s8 	https://shop.aquarus.net/media/images/org/1001002365.jpg 	in_stock	Aquarus	1001002365 	no	0.0400 kg	0.0400 kg
1001002366	DiaSin H-Bohrer AQUADrillJack 20mm S8 	Gesinteter Hohllochbohrer, 20mm Durchmesser, Schaft 8mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	17.9999995 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-8mm/diasin-h-bohrer-aquadrilljack-20mm-s8 	https://shop.aquarus.net/media/images/org/1001002366.jpg 	in_stock	Aquarus	1001002366 	no	0.0450 kg	0.0450 kg
1001002367	DiaSin H-Bohrer AQUADrillJack 5mm S10 	Gesinteter Hohllochbohrer, 5mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm.    Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	12.499998 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-5mm-s10 	https://shop.aquarus.net/media/images/org/1001002367.jpg 	in_stock	Aquarus	1001002367 	no	0.0140 kg	0.0140 kg
1001002368	DiaSin H-Bohrer AQUADrillJack 6mm S10 	Gesinteter Hohllochbohrer, 6mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	14.4999953 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-6mm-s10 	https://shop.aquarus.net/media/images/org/1001002368.jpg 	in_stock	Aquarus	1001002368 	no	0.0140 kg	0.0140 kg
1001002369	DiaSin H-Bohrer AQUADrillJack 8mm S10 	Gesinteter Hohllochbohrer, 8mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	15.4999999 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-8mm-s10 	https://shop.aquarus.net/media/images/org/1001002369.jpg 	in_stock	Aquarus	1001002369 	no	0.0140 kg	0.0140 kg
1001002370	DiaSin H-Bohrer AQUADrillJack 10mm S10 	Gesinteter Hohllochbohrer, 10mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	16.9999949 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-10mm-s10 	https://shop.aquarus.net/media/images/org/1001002370.jpg 	in_stock	Aquarus	1001002370 	no	0.0160 kg	0.0160 kg
1001002371	DiaSin H-Bohrer AQUADrillJack 15mm S10 	Gesinteter Hohllochbohrer, 15mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	17.9999995 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-15mm-s10 	https://shop.aquarus.net/media/images/org/1001002371.jpg 	in_stock	Aquarus	1001002371 	no	0.0450 kg	0.0450 kg
1001002372	DiaSin H-Bohrer AQUADrillJack 20mm S10 	Gesinteter Hohllochbohrer, 20mm Durchmesser, Schaft 10mm, Max. Bohrtiefe ca.3cm. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. 	19.0000041 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-schaft-10mm/diasin-h-bohrer-aquadrilljack-20mm-s10 	https://shop.aquarus.net/media/images/org/1001002372.jpg 	in_stock	Aquarus	1001002372 	no	0.0450 kg	0.0450 kg
1001002373	DiaGal Hohlbohrer AQUADrillJack4mm Schaft 8mm 	DiaGal Hohlbohrer AQUADrillJack4mm Schaft 8mm 	3.5000042 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack4mm-schaft-8mm 	https://shop.aquarus.net/media/images/org/1001002373_0.jpg 	in_stock	Aquarus	1001002373 	no	0.0100 kg	0.0100 kg
1001002374	DiaGal Hohlbohrer AQUADrillJack5mm Schaft8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren.  	3.8000032 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack5mm-schaft8mm 	https://shop.aquarus.net/media/images/org/1001002374_0.jpg 	in_stock	Aquarus	1001002374 	no	0.0100 kg	0.0100 kg
1001002375	DiaGal Hohlbohrer AQUADrillJack6mm Schaft8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	3.8999989 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack6mm-schaft8mm 	https://shop.aquarus.net/media/images/org/1001002375_0.jpg 	in_stock	Aquarus	1001002375 	no	0.0100 kg	0.0100 kg
1001002376	DiaGal Hohlbohrer AQUADrillJack8mm Schaft 8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	4.1999979 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack8mm-schaft-8mm 	https://shop.aquarus.net/media/images/org/1001002376_2.jpg 	in_stock	Aquarus	1001002376 	no	0.0100 kg	0.0100 kg
1001002377	DiaGal Hohlbohrer AQUADrillJack10mm Schaft8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	4.6000045 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack10mm-schaft8mm 	https://shop.aquarus.net/media/images/org/1001002377_0.jpg 	in_stock	Aquarus	1001002377 	no	0.0100 kg	0.0100 kg
1001002378	DiaGal Hohlbohrer AQUADrillJack15mm Schaft 8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	5.2999982 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack15mm-schaft-8mm 	https://shop.aquarus.net/media/images/org/1001002378_0.jpg 	in_stock	Aquarus	1001002378 	no	0.0300 kg	0.0300 kg
1001002379	DiaGal Hohlbohrer AQUADrillJack20mm Schaft 8mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	6.4999942 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-8mm/diagal-hohlbohrer-aquadrilljack20mm-schaft-8mm 	https://shop.aquarus.net/media/images/org/1001002379_0.jpg 	in_stock	Aquarus	1001002379 	no	0.0300 kg	0.0300 kg
1001002380	DiaGal Hohlbohrer AQUAPlug4mm Schaft 10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	3.0000019 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug4mm-schaft-10mm 	https://shop.aquarus.net/media/images/org/1001002380_3.jpg 	in_stock	Aquarus	1001002380 	no	0.0250 kg	0.0250 kg
1001002381	DiaGal Hohlbohrer AQUAPlug5mm Schaft10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	3.5000042 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug5mm-schaft10mm 	https://shop.aquarus.net/media/images/org/1001002381_3.jpg 	in_stock	Aquarus	1001002381 	no	0.0250 kg	0.0250 kg
1001002382	DiaGal Hohlbohrer AQUAPlug6mm Schaft10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	3.5000042 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug6mm-schaft10mm 	https://shop.aquarus.net/media/images/org/1001002382_2.jpg 	in_stock	Aquarus	1001002382 	no	0.0250 kg	0.0250 kg
1001002383	DiaGal Hohlbohrer AQUAPlug8mm Schaft 10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	3.8999989 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug8mm-schaft-10mm 	https://shop.aquarus.net/media/images/org/1001002383_0.jpg 	in_stock	Aquarus	1001002383 	no	0.0250 kg	0.0250 kg
1001002384	DiaGal Hohlbohrer AQUAPlug10mm Schaft10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	4.6000045 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug10mm-schaft10mm 	https://shop.aquarus.net/media/images/org/1001002384_2.jpg 	in_stock	Aquarus	1001002384 	no	0.0250 kg	0.0250 kg
1001002385	DiaGal Hohlbohrer AQUAPlug12mm Schaft10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	5.2000025 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug12mm-schaft10mm 	https://shop.aquarus.net/media/images/org/1001002385_1.jpg 	in_stock	Aquarus	1001002385 	no	0.0250 kg	0.0250 kg
1001002386	DiaGal Hohlbohrer AQUAPlug20mm Schaft10mm 	DiaGal Hohlbohrer zum Bohren von allen Natursteinsorten,Glas, Keramik, Feinsteinzeug etc. Für eine längere Standzeit des Bohrers empfehlen wir mit Wasser zu bohren. 	6.3000028 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-hohllochbohrer/diagal-schaft-10mm/diagal-hohlbohrer-aquaplug20mm-schaft10mm 	https://shop.aquarus.net/media/images/org/1001002386_3.jpg 	in_stock	Aquarus	1001002386 	no	0.2500 kg	0.2500 kg
1001002394	DiaGal Konkav Schleifrad 6"x1"x1" Grit 80 	Konkaves Diamant Schleifrad Körnung 80, Bohrung 2,54cm, passend zur AQUILA6 Schleifmaschine, ideal zur Fertigung von Freiformen, Nur für den Nasseinsatz geeignet!! 	129.8999954 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-konkav-schleifrad/diagal-konkav-schleifrad-6x1x1-grit-80 	https://shop.aquarus.net/media/images/org/1001002394-003.jpg 	in_stock	Aquarus	1001002394 	no	2.5000 kg	2.5000 kg
1001002395	DiaGal Konkav Schleifrad 6"x1 x1"Grit 120 	Konkaves Diamant Schleifrad Körnung galvanisch gebunden Körnung120, Bohrung 2,54cm, passend zur AQUILA6 Schleifmaschine, ideal zur Fertigung von Freiformen, Nur für den Nasseinsatz geeignet!! 	129.8999954 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-konkav-schleifrad/diagal-konkav-schleifrad-6x1-x1grit-120 	https://shop.aquarus.net/media/images/org/1001002395-002.jpg 	in_stock	Aquarus	1001002395 	no	2.5000 kg	2.5000 kg
1001002403	DiaGal Planscheibe 8" grit 80 	Planscheibe galvanisch belegt 20cm Durchmesser, Körnung 80, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet, 	29.8999995 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/diagal-planscheibe/planscheibe-8-zoll-20cm/diagal-planscheibe-8-grit-80 	https://shop.aquarus.net/media/images/org/1001002403-002.jpg 	in_stock	Aquarus	1001002403 	no	0.2700 kg	0.2700 kg
